domain_1	domain_2
PF09431	PF09431
PF00699	PF18473
PF00730	PF06029
PF16580	PF16580
PF00440	PF08360
PF00289	PF02787
PF07686	PF11465
PF13805	PF13805
PF00561	PF12697
PF00827	PF01912
PF00370	PF00370
PF01323	PF02600
PF02764	PF02764
PF03930	PF03930
PF01179	PF02728
PF18506	PF18506
PF03544	PF07715
PF02214	PF02214
PF15511	PF15511
PF13416	PF14785
PF01855	PF02780
PF18198	PF18199
PF01764	PF18117
PF02482	PF02482
PF04896	PF04896
PF00013	PF00417
PF00347	PF01907
PF00611	PF02205
PF01342	PF01342
PF00535	PF03909
PF00775	PF04444
PF00443	PF17807
PF00041	PF18619
PF00179	PF12185
PF02984	PF02984
PF02170	PF02171
PF07733	PF17657
PF06690	PF06690
PF02463	PF04423
PF01283	PF01423
PF00127	PF01333
PF17921	PF18103
PF00400	PF08145
PF00334	PF01749
PF01245	PF01668
PF00989	PF02518
PF00036	PF00719
PF00069	PF00582
PF07323	PF07323
PF01084	PF04839
PF04427	PF05997
PF04344	PF04344
PF03535	PF03623
PF04542	PF04546
PF00085	PF07992
PF00622	PF00856
PF00036	PF00724
PF03118	PF04545
PF17937	PF17937
PF00115	PF02936
PF00119	PF11022
PF01793	PF04366
PF00077	PF00552
PF09224	PF09224
PF09374	PF09374
PF01473	PF01473
PF16859	PF16859
PF07118	PF07118
PF01391	PF01391
PF03764	PF09009
PF13589	PF17942
PF16343	PF16343
PF08360	PF08360
PF02902	PF11976
PF03120	PF03652
PF01248	PF01509
PF08921	PF08921
PF01758	PF01758
PF06870	PF08208
PF00037	PF01077
PF05110	PF17793
PF00181	PF03947
PF01523	PF01523
PF01379	PF03900
PF12208	PF12208
PF03840	PF07517
PF00160	PF08799
PF00352	PF02268
PF00481	PF10604
PF02255	PF03830
PF00047	PF00340
PF02197	PF10522
PF00240	PF00443
PF00156	PF00485
PF18287	PF18287
PF01433	PF01433
PF07288	PF07288
PF12897	PF12897
PF00329	PF11910
PF00359	PF07686
PF00935	PF01907
PF00097	PF00107
PF00240	PF02338
PF07686	PF11921
PF12866	PF18003
PF02492	PF07683
PF00344	PF05388
PF00373	PF09379
PF07245	PF07245
PF00026	PF03489
PF00025	PF04811
PF00149	PF00515
PF00580	PF00580
PF00400	PF08953
PF02113	PF12796
PF17391	PF17392
PF00935	PF01667
PF01399	PF05160
PF00034	PF00141
PF00607	PF06817
PF00382	PF01738
PF00421	PF02532
PF10276	PF12838
PF08421	PF13489
PF00595	PF00610
PF00291	PF00291
PF09277	PF09277
PF00421	PF14495
PF00688	PF00688
PF00036	PF00520
PF07303	PF07303
PF00438	PF02772
PF00057	PF00974
PF13191	PF17872
PF01039	PF03255
PF00571	PF00571
PF07388	PF07388
PF06459	PF06459
PF00580	PF04257
PF02668	PF02668
PF00490	PF00490
PF00012	PF04561
PF00028	PF17756
PF10422	PF18504
PF00923	PF00923
PF00771	PF05400
PF05943	PF05943
PF09850	PF09850
PF04041	PF04041
PF00017	PF07714
PF09127	PF17900
PF00268	PF00268
PF13414	PF13431
PF00563	PF10388
PF01085	PF06384
PF14978	PF18699
PF08638	PF09748
PF00822	PF10613
PF11264	PF11264
PF00179	PF00400
PF01713	PF01713
PF02678	PF17954
PF01696	PF01696
PF00218	PF00290
PF04042	PF04042
PF00018	PF00469
PF00008	PF00059
PF00795	PF00957
PF08717	PF08717
PF01393	PF03172
PF02271	PF02939
PF01378	PF07654
PF00025	PF04810
PF05658	PF05658
PF04157	PF04157
PF00793	PF18152
PF02740	PF02740
PF13638	PF17216
PF10175	PF15985
PF01476	PF03734
PF16653	PF16653
PF00514	PF01008
PF13639	PF13639
PF02170	PF02170
PF00515	PF13174
PF02466	PF02953
PF01088	PF16550
PF03160	PF03160
PF01053	PF01255
PF09278	PF13411
PF02157	PF02157
PF00973	PF14313
PF07686	PF16649
PF12931	PF12931
PF02917	PF02918
PF08826	PF08826
PF04152	PF04152
PF11760	PF11760
PF00293	PF06058
PF00969	PF00993
PF00735	PF01926
PF03066	PF03066
PF00753	PF01473
PF00061	PF06446
PF02426	PF02426
PF00152	PF00579
PF00630	PF00630
PF00989	PF01627
PF03359	PF17820
PF00384	PF09326
PF00767	PF00767
PF14602	PF14805
PF01125	PF08082
PF00030	PF00030
PF03416	PF03953
PF01015	PF01282
PF00244	PF08321
PF03067	PF18416
PF00033	PF02921
PF08207	PF08207
PF11648	PF18119
PF16450	PF17758
PF16738	PF16738
PF02446	PF02446
PF08532	PF08533
PF00147	PF07686
PF05835	PF05835
PF00293	PF01467
PF02135	PF08563
PF02480	PF02480
PF04978	PF04978
PF06777	PF13307
PF10939	PF17174
PF00084	PF01759
PF05419	PF05419
PF00543	PF03747
PF01900	PF01900
PF08542	PF08542
PF00022	PF00514
PF01000	PF03870
PF01739	PF03705
PF07678	PF17791
PF00240	PF00503
PF03568	PF04856
PF00143	PF07686
PF14515	PF14518
PF00514	PF11502
PF03666	PF03666
PF06815	PF06815
PF00916	PF00916
PF04055	PF18693
PF01926	PF13167
PF00544	PF00544
PF00009	PF01912
PF00199	PF00199
PF08040	PF10249
PF00533	PF01912
PF12170	PF17657
PF00704	PF00704
PF02798	PF13410
PF00124	PF02419
PF06179	PF10156
PF00170	PF03131
PF00631	PF00631
PF01611	PF07686
PF00471	PF01245
PF01553	PF14829
PF00421	PF06596
PF16175	PF16175
PF03024	PF16706
PF00268	PF00505
PF09797	PF09797
PF00884	PF12411
PF09294	PF14565
PF04539	PF04542
PF01853	PF07904
PF00456	PF02779
PF00158	PF00158
PF16499	PF17450
PF06460	PF09401
PF03177	PF04096
PF02626	PF02626
PF00291	PF00571
PF01352	PF02023
PF02216	PF02441
PF00443	PF01088
PF02361	PF02361
PF00929	PF06440
PF03068	PF03068
PF01287	PF01287
PF02817	PF07992
PF01858	PF11934
PF02031	PF02031
PF00240	PF13923
PF10075	PF13012
PF00258	PF00400
PF11556	PF11556
PF00022	PF13833
PF11628	PF11628
PF07488	PF07488
PF00018	PF00786
PF00072	PF00512
PF03438	PF03438
PF01642	PF02310
PF00175	PF02898
PF00072	PF00563
PF08638	PF10156
PF16772	PF16772
PF11546	PF11546
PF04205	PF04205
PF09200	PF09200
PF03846	PF03846
PF00002	PF00503
PF01896	PF18689
PF17483	PF17484
PF00072	PF04344
PF00435	PF00435
PF07679	PF13416
PF00214	PF02793
PF00071	PF01363
PF00331	PF00553
PF01467	PF01467
PF00276	PF00297
PF02278	PF08124
PF03955	PF03955
PF00475	PF00977
PF12974	PF12974
PF14765	PF14765
PF00702	PF01749
PF09112	PF09112
PF00466	PF03946
PF00307	PF00595
PF00488	PF02518
PF04509	PF04509
PF00587	PF04073
PF06453	PF06453
PF07686	PF09085
PF00417	PF02912
PF01287	PF01912
PF06106	PF06106
PF00007	PF00007
PF00023	PF00856
PF00562	PF04565
PF00120	PF03951
PF04811	PF08033
PF00150	PF00942
PF17882	PF17882
PF03801	PF03801
PF02150	PF04566
PF00829	PF01195
PF00149	PF04072
PF00157	PF09310
PF02735	PF03731
PF00657	PF17996
PF18108	PF18371
PF00493	PF02724
PF00076	PF00164
PF02301	PF03177
PF00340	PF13895
PF17965	PF17965
PF06632	PF11411
PF01394	PF07651
PF00440	PF16914
PF07748	PF17677
PF00400	PF00439
PF00387	PF17787
PF00921	PF00921
PF05783	PF05783
PF07654	PF16649
PF00092	PF00520
PF00160	PF00183
PF01648	PF02801
PF00271	PF00680
PF06405	PF06405
PF08393	PF12775
PF00350	PF00350
PF02502	PF12408
PF00411	PF17903
PF00813	PF01313
PF00763	PF00763
PF00533	PF03120
PF03710	PF08335
PF00775	PF12391
PF08327	PF08327
PF01597	PF08669
PF08263	PF13516
PF01403	PF01437
PF00545	PF00545
PF00297	PF06984
PF03403	PF03403
PF00125	PF08512
PF00581	PF08941
PF05932	PF09020
PF08016	PF08016
PF00244	PF03496
PF16536	PF16542
PF00779	PF00779
PF00440	PF08359
PF00619	PF13416
PF13895	PF15095
PF00012	PF00684
PF00550	PF03062
PF02171	PF16488
PF00132	PF12804
PF01392	PF01392
PF14541	PF14541
PF00505	PF03372
PF00116	PF08113
PF01333	PF05115
PF16187	PF16187
PF01008	PF02551
PF00995	PF00995
PF00679	PF01423
PF02348	PF02350
PF08311	PF12894
PF10193	PF10193
PF16818	PF16818
PF00069	PF02874
PF14725	PF14725
PF00018	PF01213
PF00428	PF01198
PF00549	PF02629
PF00116	PF00510
PF00675	PF02936
PF00869	PF01728
PF11724	PF11724
PF02171	PF16487
PF00037	PF03460
PF16129	PF16130
PF02897	PF02897
PF00556	PF02276
PF13442	PF13442
PF02745	PF02783
PF01157	PF01667
PF03104	PF08452
PF04970	PF04970
PF00318	PF08772
PF14629	PF18263
PF07517	PF07517
PF11577	PF11577
PF00915	PF07686
PF17851	PF17851
PF05118	PF05373
PF00024	PF00059
PF08585	PF08585
PF09654	PF09654
PF00289	PF02785
PF00347	PF00572
PF00662	PF06455
PF05859	PF08641
PF06240	PF06240
PF01676	PF06415
PF00183	PF17802
PF01273	PF13416
PF03134	PF06398
PF00338	PF15433
PF02906	PF02906
PF01016	PF01327
PF02901	PF18524
PF06345	PF06367
PF00852	PF18025
PF01875	PF01875
PF00004	PF01434
PF03133	PF03133
PF00007	PF00236
PF09549	PF09549
PF01849	PF01849
PF00134	PF05110
PF01568	PF03892
PF02991	PF03987
PF17403	PF17404
PF12854	PF13041
PF00885	PF00885
PF00827	PF01246
PF00043	PF00704
PF02585	PF02585
PF17779	PF17889
PF18411	PF18577
PF08988	PF09477
PF00540	PF13499
PF01423	PF01805
PF08512	PF18469
PF10862	PF10862
PF17997	PF18449
PF00200	PF07686
PF02026	PF02026
PF02150	PF05158
PF00562	PF13656
PF02655	PF04262
PF04901	PF04901
PF00830	PF01016
PF10513	PF17772
PF07951	PF07951
PF00270	PF00863
PF01619	PF14850
PF01314	PF12837
PF00252	PF00444
PF02374	PF04190
PF12245	PF12245
PF00183	PF09229
PF01426	PF01426
PF06293	PF08617
PF07952	PF07953
PF00554	PF16179
PF05932	PF09119
PF05165	PF05165
PF00270	PF09405
PF00443	PF13423
PF00227	PF17862
PF02077	PF04769
PF00562	PF08208
PF00133	PF01253
PF00114	PF01547
PF00076	PF00176
PF00019	PF08917
PF00008	PF09294
PF03234	PF08565
PF18488	PF18488
PF09128	PF09128
PF00041	PF13927
PF03104	PF03104
PF04832	PF13202
PF00069	PF00170
PF00004	PF06480
PF06924	PF18406
PF00439	PF01426
PF00828	PF01158
PF09268	PF13838
PF17042	PF17042
PF15191	PF15191
PF00076	PF01253
PF00270	PF04408
PF00006	PF00006
PF05687	PF05687
PF04563	PF06870
PF00271	PF01652
PF04301	PF04301
PF00400	PF17285
PF01765	PF03764
PF04077	PF04077
PF02367	PF02367
PF00012	PF04563
PF01923	PF01923
PF01351	PF01351
PF16822	PF16824
PF00150	PF03424
PF00096	PF01221
PF01119	PF01119
PF03321	PF03321
PF00344	PF07686
PF00562	PF04567
PF13895	PF13895
PF02391	PF02597
PF03898	PF03898
PF10140	PF10140
PF00069	PF00138
PF09704	PF09704
PF00466	PF00466
PF00120	PF12437
PF02821	PF02821
PF00373	PF00769
PF00270	PF04427
PF07686	PF08794
PF12715	PF12715
PF13365	PF17820
PF00180	PF00956
PF01030	PF11921
PF08755	PF08755
PF00027	PF00325
PF04410	PF04410
PF14274	PF16343
PF11418	PF11418
PF13847	PF13847
PF09228	PF09228
PF06041	PF06041
PF00001	PF00595
PF00069	PF00169
PF02136	PF04096
PF00177	PF01090
PF00006	PF02874
PF00520	PF06459
PF01068	PF01068
PF00035	PF14622
PF13801	PF13801
PF00133	PF09334
PF05790	PF09191
PF16912	PF16912
PF01218	PF01749
PF04561	PF04997
PF00436	PF07686
PF08531	PF17389
PF00067	PF00595
PF07061	PF07061
PF00405	PF17484
PF00322	PF00322
PF12851	PF12851
PF01096	PF04983
PF02361	PF07155
PF00068	PF00068
PF16541	PF16541
PF00197	PF00197
PF00329	PF01058
PF03129	PF04073
PF17675	PF17675
PF00111	PF04879
PF02552	PF02552
PF02779	PF07992
PF13637	PF17862
PF14593	PF14593
PF00179	PF14732
PF13416	PF16583
PF00542	PF01016
PF00623	PF01194
PF00652	PF18054
PF13089	PF13090
PF02334	PF02334
PF01412	PF02071
PF05947	PF05947
PF01084	PF01196
PF00700	PF13855
PF08144	PF08144
PF10480	PF16705
PF07233	PF07233
PF00992	PF00992
PF01084	PF01765
PF01766	PF01766
PF18241	PF18241
PF00263	PF03958
PF07969	PF07969
PF00676	PF16870
PF07951	PF07953
PF00169	PF00387
PF01739	PF07238
PF09449	PF09449
PF07066	PF07066
PF02298	PF02298
PF02277	PF02277
PF08888	PF08888
PF11717	PF11717
PF00240	PF14369
PF01565	PF02873
PF13360	PF13442
PF03440	PF03440
PF02374	PF07654
PF02625	PF13478
PF00071	PF00169
PF18569	PF18569
PF00134	PF03775
PF01551	PF08460
PF01798	PF08083
PF00708	PF07503
PF02241	PF02241
PF18013	PF18013
PF02788	PF02788
PF01602	PF01749
PF00418	PF00418
PF04324	PF04324
PF08287	PF08654
PF00270	PF01909
PF00378	PF01393
PF00593	PF06438
PF05160	PF10602
PF00071	PF17787
PF02934	PF17763
PF02481	PF02481
PF02896	PF05524
PF03127	PF09311
PF00449	PF00547
PF03551	PF03551
PF01463	PF02191
PF01409	PF17759
PF00153	PF01115
PF00034	PF00115
PF07901	PF07901
PF01599	PF02002
PF03985	PF13432
PF00004	PF16193
PF02461	PF04744
PF00961	PF14528
PF02503	PF17941
PF04048	PF15469
PF03989	PF03989
PF09379	PF16511
PF02911	PF02911
PF04561	PF04561
PF00202	PF00271
PF03118	PF03118
PF00829	PF18699
PF08963	PF08963
PF02489	PF11108
PF07965	PF08441
PF00270	PF00570
PF08083	PF16004
PF12705	PF12705
PF07662	PF07662
PF05397	PF07544
PF02836	PF02836
PF08122	PF14813
PF16544	PF16544
PF03515	PF03515
PF01192	PF01194
PF08526	PF08527
PF00999	PF00999
PF00571	PF03448
PF14314	PF14318
PF13539	PF13539
PF02931	PF02932
PF01873	PF03144
PF00076	PF00628
PF08751	PF18340
PF12354	PF14580
PF00105	PF00630
PF00231	PF02874
PF02501	PF03934
PF00352	PF00382
PF00036	PF01946
PF13098	PF13098
PF00069	PF02744
PF12998	PF12998
PF00550	PF00550
PF08738	PF09341
PF01478	PF06847
PF02245	PF02245
PF17200	PF17200
PF03335	PF03335
PF00452	PF15150
PF01558	PF02775
PF10282	PF10282
PF01084	PF01632
PF13385	PF13859
PF04446	PF14413
PF02233	PF12769
PF01426	PF11603
PF01036	PF01036
PF04180	PF04950
PF00076	PF08080
PF00108	PF01796
PF00886	PF01195
PF04546	PF04997
PF00975	PF00975
PF09199	PF09199
PF01194	PF04997
PF00630	PF01436
PF13191	PF13191
PF00355	PF00848
PF01560	PF07686
PF08969	PF08969
PF00675	PF02921
PF00314	PF00314
PF11623	PF11623
PF00324	PF00398
PF03849	PF18307
PF00082	PF00720
PF18673	PF18673
PF00503	PF00690
PF00043	PF00587
PF06714	PF09096
PF00022	PF00235
PF11412	PF13098
PF00069	PF00702
PF08287	PF08657
PF03400	PF03811
PF00089	PF00431
PF05194	PF05194
PF00888	PF01111
PF06745	PF07689
PF01195	PF01327
PF00058	PF07645
PF04998	PF10385
PF12142	PF12143
PF00071	PF06371
PF00457	PF00457
PF12009	PF17984
PF00168	PF00433
PF00060	PF10613
PF03220	PF03220
PF04234	PF04234
PF00047	PF13895
PF00252	PF00380
PF01134	PF13932
PF00385	PF00385
PF00752	PF18380
PF00070	PF04898
PF00347	PF01294
PF00562	PF01193
PF00689	PF00689
PF17192	PF17192
PF09459	PF13247
PF00241	PF00929
PF00483	PF01749
PF03166	PF11409
PF03439	PF03439
PF00254	PF18046
PF00820	PF00820
PF12626	PF12626
PF00009	PF03463
PF00888	PF08623
PF07648	PF07648
PF17725	PF17725
PF00050	PF00082
PF00454	PF08771
PF00270	PF06733
PF04101	PF06925
PF00047	PF00059
PF01227	PF01227
PF00089	PF17815
PF12895	PF12895
PF00022	PF07679
PF00063	PF00595
PF03291	PF15320
PF07189	PF10433
PF00089	PF11546
PF01243	PF10590
PF00043	PF00291
PF17906	PF17906
PF14894	PF14894
PF10000	PF13840
PF00501	PF02801
PF01105	PF01105
PF02557	PF02557
PF00069	PF00400
PF01006	PF02907
PF00733	PF00733
PF00116	PF07835
PF00562	PF04963
PF01018	PF09269
PF00177	PF10236
PF00352	PF04658
PF00057	PF00530
PF01194	PF04561
PF00069	PF00757
PF00728	PF00728
PF00122	PF00689
PF04934	PF09748
PF05881	PF05881
PF01096	PF04998
PF01801	PF11668
PF02772	PF02772
PF13186	PF13353
PF01214	PF01399
PF00250	PF00554
PF02529	PF03742
PF00504	PF05479
PF06369	PF06369
PF09111	PF15612
PF01157	PF01655
PF00514	PF08506
PF13543	PF13543
PF00789	PF00789
PF01248	PF01798
PF00109	PF16073
PF04563	PF04983
PF07476	PF07476
PF07979	PF07979
PF01090	PF01981
PF00036	PF01287
PF00017	PF00788
PF01257	PF10589
PF00657	PF00657
PF03930	PF05202
PF01821	PF13855
PF00331	PF00734
PF02486	PF02486
PF01903	PF18009
PF06220	PF12220
PF00243	PF00243
PF02421	PF09012
PF13286	PF13286
PF10250	PF12661
PF00240	PF03931
PF00271	PF18395
PF00562	PF03604
PF00048	PF09213
PF02205	PF05994
PF00885	PF02574
PF01298	PF17483
PF01085	PF02460
PF00388	PF17787
PF06786	PF06786
PF00579	PF00579
PF02922	PF02922
PF00521	PF18053
PF01248	PF10453
PF06652	PF06652
PF00026	PF00026
PF00156	PF00310
PF00440	PF17922
PF06480	PF06480
PF00719	PF01008
PF00009	PF00400
PF11609	PF11609
PF02933	PF06936
PF03986	PF03986
PF12718	PF12718
PF02661	PF18495
PF09386	PF09386
PF00014	PF01002
PF04104	PF04857
PF01296	PF08249
PF11896	PF11896
PF00009	PF03144
PF00364	PF08326
PF08438	PF08438
PF01090	PF01655
PF08548	PF13583
PF01301	PF17834
PF00297	PF01196
PF13516	PF13516
PF00128	PF18612
PF17843	PF17843
PF00085	PF00091
PF00616	PF00616
PF01833	PF16422
PF01991	PF02874
PF00884	PF16347
PF00151	PF01477
PF00646	PF04300
PF06418	PF06418
PF00083	PF01151
PF00116	PF08534
PF00562	PF01000
PF01008	PF07541
PF00994	PF18146
PF00046	PF00249
PF05652	PF05652
PF04758	PF04774
PF15738	PF15738
PF00069	PF00659
PF03279	PF03279
PF06554	PF06554
PF01749	PF02136
PF03688	PF07686
PF02810	PF17775
PF18539	PF18539
PF00102	PF01451
PF00386	PF07654
PF00240	PF16218
PF02085	PF02085
PF01625	PF01625
PF07677	PF07677
PF01361	PF01361
PF00244	PF07492
PF00611	PF00611
PF00352	PF00352
PF00980	PF05087
PF00240	PF16845
PF03796	PF03796
PF01058	PF12838
PF04062	PF05856
PF13481	PF13481
PF00623	PF01192
PF02374	PF02562
PF00317	PF08343
PF09048	PF09048
PF01387	PF13416
PF00848	PF00866
PF00128	PF02806
PF03972	PF03972
PF00060	PF00595
PF14513	PF14513
PF14215	PF14215
PF02470	PF03797
PF04934	PF10156
PF14486	PF14486
PF07650	PF17214
PF00471	PF01327
PF01008	PF04129
PF00273	PF00273
PF07778	PF11802
PF02373	PF17811
PF00039	PF00040
PF00039	PF02986
PF00225	PF05669
PF01909	PF13427
PF08148	PF13234
PF14597	PF14597
PF07992	PF14759
PF02223	PF02223
PF02150	PF02195
PF00233	PF04868
PF00071	PF05925
PF14841	PF14842
PF02305	PF02925
PF14543	PF14543
PF00217	PF02807
PF00664	PF14396
PF02259	PF11865
PF00043	PF03372
PF02606	PF03331
PF02144	PF04139
PF02064	PF13416
PF04280	PF17136
PF05970	PF05970
PF13484	PF13646
PF00117	PF02786
PF05991	PF05991
PF04773	PF16344
PF00941	PF02738
PF00632	PF02134
PF09215	PF09215
PF00410	PF03947
PF13919	PF18031
PF18235	PF18246
PF00183	PF02518
PF00025	PF01375
PF04495	PF15070
PF05043	PF08270
PF01401	PF01600
PF16969	PF16969
PF01161	PF01579
PF00213	PF00306
PF03063	PF03063
PF14631	PF14676
PF00571	PF01652
PF02874	PF02874
PF05708	PF05708
PF08726	PF13833
PF00025	PF00690
PF01394	PF01394
PF00168	PF00388
PF00141	PF00199
PF07651	PF07651
PF07195	PF07196
PF00046	PF00292
PF06005	PF06005
PF00498	PF12196
PF18573	PF18573
PF00023	PF00646
PF00583	PF00933
PF00181	PF01780
PF01192	PF01192
PF10589	PF11497
PF17992	PF17992
PF00164	PF00472
PF00179	PF00240
PF13508	PF13508
PF11533	PF11533
PF00306	PF02823
PF00379	PF02045
PF03065	PF09095
PF08946	PF08946
PF04984	PF04984
PF02261	PF02261
PF00481	PF00653
PF00958	PF03054
PF00069	PF00180
PF04561	PF04563
PF01477	PF02759
PF14552	PF14552
PF00364	PF01423
PF12796	PF16516
PF00882	PF01477
PF00355	PF13442
PF05459	PF05459
PF00115	PF02790
PF01749	PF03727
PF05731	PF05731
PF02219	PF02219
PF00072	PF00165
PF01912	PF06732
PF01018	PF06071
PF10250	PF10250
PF03793	PF03793
PF14021	PF15598
PF11647	PF11647
PF00232	PF00232
PF02240	PF02249
PF07061	PF10376
PF00541	PF00541
PF03143	PF03431
PF00906	PF00906
PF00947	PF02226
PF00759	PF02011
PF00177	PF00886
PF13207	PF13207
PF16792	PF16792
PF00004	PF00627
PF05551	PF05551
PF10596	PF10597
PF00244	PF00244
PF00116	PF00116
PF00692	PF06817
PF00115	PF02285
PF00929	PF00929
PF17144	PF17144
PF00829	PF02912
PF03144	PF14492
PF00204	PF01751
PF03871	PF04997
PF00405	PF04253
PF00076	PF02045
PF01588	PF03484
PF07496	PF17942
PF00383	PF01749
PF00215	PF00215
PF00140	PF04545
PF00349	PF00349
PF00435	PF08726
PF09508	PF17386
PF00231	PF00400
PF00076	PF00928
PF07677	PF07678
PF01138	PF17849
PF00291	PF01842
PF13416	PF18008
PF11969	PF16278
PF00453	PF02912
PF00135	PF13927
PF01435	PF14559
PF00091	PF03999
PF08753	PF08753
PF00036	PF00648
PF00408	PF02880
PF07090	PF07090
PF00022	PF01115
PF00172	PF04614
PF01847	PF03931
PF03178	PF07189
PF01170	PF02926
PF01247	PF03947
PF01292	PF01292
PF00240	PF10275
PF05010	PF05010
PF00870	PF07686
PF01423	PF04938
PF00022	PF00132
PF00127	PF00127
PF00096	PF12874
PF14506	PF14507
PF00069	PF04684
PF02310	PF02607
PF09223	PF09223
PF01189	PF17833
PF00244	PF00525
PF05409	PF05409
PF16957	PF16957
PF00657	PF03797
PF10156	PF10156
PF05202	PF05202
PF00404	PF00942
PF05237	PF05237
PF03947	PF03948
PF00018	PF07653
PF00025	PF03694
PF17871	PF17871
PF04480	PF04480
PF00433	PF00433
PF00701	PF00701
PF00003	PF00959
PF00172	PF00318
PF06406	PF06406
PF17941	PF17941
PF02912	PF17759
PF00180	PF00503
PF04313	PF12008
PF00689	PF00702
PF07738	PF10541
PF05199	PF16010
PF00054	PF00054
PF02130	PF02130
PF00270	PF02889
PF00146	PF01058
PF02080	PF02080
PF02518	PF02518
PF00437	PF05134
PF01096	PF03871
PF13979	PF13979
PF08951	PF08951
PF00017	PF00469
PF02154	PF02154
PF12833	PF12833
PF14630	PF14630
PF00169	PF07714
PF03500	PF03500
PF01196	PF01196
PF07200	PF09452
PF08761	PF08761
PF00658	PF00658
PF00361	PF08122
PF01196	PF01765
PF03162	PF03162
PF01535	PF13041
PF00022	PF00022
PF02919	PF02919
PF03014	PF03014
PF01194	PF04563
PF00757	PF07714
PF00333	PF00338
PF04566	PF04567
PF02109	PF04756
PF02836	PF02837
PF03480	PF03480
PF18241	PF18247
PF01538	PF01538
PF00692	PF01749
PF00458	PF00587
PF02182	PF02182
PF00689	PF05366
PF03602	PF03602
PF00089	PF18322
PF08581	PF08581
PF00787	PF00787
PF00772	PF03120
PF00240	PF02762
PF00053	PF00053
PF00389	PF11890
PF00142	PF00142
PF00536	PF07647
PF15518	PF15518
PF02767	PF02768
PF07686	PF07703
PF00122	PF00702
PF04745	PF05718
PF00071	PF03545
PF13202	PF13405
PF08344	PF12796
PF00751	PF04668
PF00727	PF18001
PF03944	PF03945
PF00441	PF14749
PF07686	PF17791
PF02742	PF04023
PF04869	PF04869
PF00792	PF00794
PF08442	PF08442
PF13242	PF13344
PF16674	PF16674
PF00452	PF07686
PF00018	PF02852
PF13087	PF13604
PF01015	PF01090
PF01624	PF05188
PF04565	PF04997
PF00140	PF04546
PF01661	PF01661
PF00071	PF17838
PF00010	PF00989
PF08716	PF08716
PF00682	PF02785
PF17385	PF17385
PF02137	PF02137
PF00679	PF03764
PF01363	PF03208
PF00125	PF05238
PF02268	PF03153
PF00551	PF18216
PF04729	PF08214
PF07501	PF07501
PF06013	PF06013
PF00004	PF00443
PF03099	PF08279
PF00787	PF01793
PF04310	PF13558
PF13241	PF13241
PF02291	PF03847
PF00049	PF00049
PF13242	PF18407
PF00644	PF00644
PF04777	PF04777
PF07484	PF07484
PF10018	PF11221
PF09271	PF12796
PF09212	PF09212
PF12910	PF12910
PF02759	PF02759
PF00728	PF03173
PF00439	PF00583
PF00008	PF01436
PF00191	PF01023
PF01292	PF14720
PF01096	PF02071
PF00026	PF07966
PF01191	PF03871
PF00868	PF00927
PF02189	PF02189
PF01079	PF06384
PF00928	PF03332
PF00417	PF01250
PF00830	PF01195
PF00069	PF02212
PF01551	PF18059
PF05983	PF10232
PF09014	PF09014
PF00130	PF00130
PF00626	PF04811
PF00332	PF00332
PF17222	PF17222
PF00636	PF14622
PF07126	PF07126
PF00240	PF09038
PF00071	PF04421
PF08718	PF08718
PF00240	PF02148
PF02035	PF02035
PF00748	PF01067
PF00005	PF03739
PF00468	PF01084
PF14701	PF14702
PF05750	PF05750
PF17751	PF17751
PF05770	PF17927
PF02461	PF02461
PF00036	PF00254
PF00928	PF01217
PF01423	PF01602
PF09785	PF12134
PF08272	PF08272
PF03544	PF03544
PF02057	PF17189
PF18644	PF18644
PF13647	PF13647
PF01147	PF01147
PF07057	PF13604
PF00726	PF07654
PF03645	PF11540
PF01926	PF06071
PF00374	PF10588
PF01845	PF07362
PF00625	PF07653
PF04045	PF05856
PF09186	PF09186
PF01993	PF01993
PF00072	PF01339
PF09522	PF09522
PF00004	PF08519
PF01645	PF04897
PF03874	PF03876
PF01418	PF01418
PF00036	PF00258
PF02841	PF02841
PF00116	PF12270
PF04157	PF05871
PF00957	PF04136
PF00626	PF07686
PF09138	PF09138
PF01066	PF12804
PF00180	PF06315
PF04997	PF05000
PF01416	PF01416
PF00389	PF01412
PF04858	PF04998
PF04707	PF04707
PF00666	PF00666
PF01664	PF01664
PF00069	PF00536
PF00119	PF05873
PF13229	PF13229
PF11909	PF11910
PF02731	PF08083
PF00429	PF00429
PF00406	PF00406
PF02150	PF02580
PF01992	PF08302
PF04002	PF04002
PF00164	PF00366
PF00572	PF10210
PF01023	PF05002
PF09754	PF10450
PF00636	PF00636
PF00500	PF07686
PF02836	PF02930
PF09142	PF16198
PF00078	PF00552
PF00076	PF02985
PF01557	PF01557
PF02470	PF02470
PF01087	PF04053
PF09611	PF09615
PF01196	PF01783
PF00022	PF13892
PF04016	PF04016
PF00709	PF01259
PF01913	PF02289
PF00957	PF01602
PF00020	PF07686
PF06737	PF07501
PF08788	PF08788
PF00515	PF13432
PF00069	PF16579
PF00179	PF09358
PF09270	PF09270
PF12796	PF13857
PF02191	PF02191
PF09098	PF14930
PF01560	PF07654
PF01071	PF01071
PF00441	PF01756
PF03816	PF03816
PF00686	PF00686
PF05899	PF05899
PF07679	PF15550
PF17854	PF17854
PF00542	PF01195
PF14530	PF14530
PF00562	PF11781
PF00457	PF02013
PF13191	PF14630
PF00006	PF05511
PF08924	PF08924
